# BUSCO version is: 3.0.1 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 978)
# To reproduce this run: python /scratch/mutemi/BUSCO_Platy_seq/BUSCO_results/BUSCO_PacBio_Platy/run_BUSCO.py -i /scratch/mutemi/BUSCO_Platy_seq/platygenome_Seq_Data/canu_pacbio.contigs.fasta -o busco_platy_canu_pacbio_%j -l /scratch/mutemi/BUSCO_Platy_seq/BUSCO_Lineages/metazoa_odb9/ -m genome -c 1 --long -sp fly
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG091G0EHY	Duplicated	tig00377960	1986	31262	268.3	244
EOG091G0EHZ	Complete	tig00002128	132976	146161	311.3	216
EOG091G0EKA	Complete	tig00000577	588193	599981	364.5	231
EOG091G0ELO	Missing
EOG091G0ELS	Missing
EOG091G0EM6	Missing
EOG091G0EMF	Duplicated	tig00025287	18481	30221	131.9	135
EOG091G0EMF	Duplicated	tig00048841	20291	27894	147.2	135
EOG091G0EO4	Missing
EOG091G0EQR	Fragmented	tig00026135	3116	12236	158.1	170
EOG091G0ER1	Missing
EOG091G0ERU	Missing
EOG091G0ES6	Duplicated	tig00014857	11976	16593	318.8	213
EOG091G0ES6	Duplicated	tig00087031	49689	53359	316.8	213
EOG091G0EUU	Missing
EOG091G0EVK	Missing
EOG091G0EZ8	Duplicated	tig00006224	10104	20485	304.9	246
EOG091G0EZ8	Duplicated	tig00031582	37791	45315	306.0	246
EOG091G0EZO	Missing
EOG091G0F0I	Complete	tig00005685	75418	98792	281.2	264
EOG091G0F70	Missing
EOG091G0F93	Missing
EOG091G0FAM	Complete	tig00065786	1146	11362	327.7	244
EOG091G0FH3	Complete	tig00084127	55284	63972	201.0	146
EOG091G0FIJ	Complete	tig00033658	48932	58203	371.6	273
EOG091G0FJB	Complete	tig00028590	9159	30699	336.9	259
EOG091G0FOR	Complete	tig00375907	29658	48111	175.9	206
EOG091G0FPM	Complete	tig00083506	557413	591793	300.0	266
EOG091G0FPV	Complete	tig00374997	361425	385126	284.0	307
EOG091G0FQ2	Missing
EOG091G0FS8	Complete	tig00012109	36297	41358	215.7	189
EOG091G0FSK	Complete	tig00375054	397363	409443	250.6	194
EOG091G0FTU	Complete	tig00038549	15665	39293	420.9	276
EOG091G0FWS	Duplicated	tig00008798	99789	106187	432.3	279
EOG091G0FWS	Duplicated	tig00016894	27431	51760	435.6	279
EOG091G0FXV	Complete	tig00033482	18170	42159	284.3	227
EOG091G0FYA	Missing
EOG091G0FYY	Complete	tig00001105	516668	522707	165.5	174
EOG091G0FZN	Complete	tig00008201	58493	71419	292.8	430
EOG091G0G1G	Missing
EOG091G0G3M	Missing
EOG091G0G46	Complete	tig00000952	44846	51213	248.6	185
EOG091G0G58	Complete	tig00010726	60967	98641	239.3	423
EOG091G0G6C	Complete	tig00008526	90626	98977	210.4	172
EOG091G0G6Z	Complete	tig00052546	4218	22815	214.6	214
EOG091G0G71	Complete	tig00086045	7860	17835	383.8	245
EOG091G0G88	Complete	tig00005784	136645	150964	282.6	203
EOG091G0G8R	Missing
EOG091G0G8S	Complete	tig00017896	14644	25274	248.3	240
EOG091G0GA7	Missing
EOG091G0GA8	Complete	tig00001255	265650	268922	160.1	189
EOG091G0GBB	Duplicated	tig00044168	9126	18810	159.7	161
EOG091G0GBB	Duplicated	tig00378543	46	8384	142.6	156
EOG091G0GD0	Complete	tig00024100	38623	59675	167.2	225
EOG091G0GDF	Complete	tig00376583	1483	9135	420.4	318
EOG091G0GI9	Complete	tig00001633	567979	573973	154.5	107
EOG091G0GIC	Complete	tig00084227	7506	13144	242.2	201
EOG091G0GKH	Complete	tig00013644	1	6985	111.8	109
EOG091G0GKX	Duplicated	tig00017549	29185	32402	198.7	260
EOG091G0GKX	Duplicated	tig00086954	57687	62473	197.5	225
EOG091G0GMC	Duplicated	tig00039563	2126	23127	278.5	189
EOG091G0GMC	Duplicated	tig00085796	636	8770	291.9	189
EOG091G0GN7	Fragmented	tig00022882	3698	18252	309.7	227
EOG091G0GOU	Complete	tig00000563	3229	11615	246.1	142
EOG091G0GQO	Complete	tig00033760	3414	10675	252.8	207
EOG091G0GUK	Complete	tig00016814	38341	52735	246.8	168
EOG091G0GVZ	Duplicated	tig00046649	14980	23475	412.8	248
EOG091G0GVZ	Duplicated	tig00379138	10966	23825	360.3	232
EOG091G0GWF	Complete	tig00377767	5932	39785	353.2	270
EOG091G0GWO	Complete	tig00001195	222910	227668	324.5	215
EOG091G0GY1	Complete	tig00084681	220889	239516	363.7	279
EOG091G0GZ4	Missing
EOG091G0H07	Complete	tig00012790	15960	41795	141.5	184
EOG091G0H0S	Duplicated	tig00002528	411913	425375	285.0	233
EOG091G0H0S	Duplicated	tig00084520	2363	13665	285.0	233
EOG091G0H14	Missing
EOG091G0H3D	Complete	tig00375360	97922	115774	302.4	354
EOG091G0H3U	Duplicated	tig00010518	53526	69910	463.7	480
EOG091G0H3U	Duplicated	tig00016336	33815	48101	447.9	479
EOG091G0H5Q	Duplicated	tig00012109	28388	40420	336.6	227
EOG091G0H5Q	Duplicated	tig00015442	1355	15364	309.9	218
EOG091G0H62	Complete	tig00004469	202118	210185	362.6	213
EOG091G0H64	Missing
EOG091G0H6A	Complete	tig00000897	60930	69852	307.6	153
EOG091G0H6J	Complete	tig00015886	42472	47269	345.3	273
EOG091G0H8F	Duplicated	tig00019604	43051	57946	408.7	280
EOG091G0H8F	Duplicated	tig00063777	8920	23685	414.3	252
EOG091G0HAI	Missing
EOG091G0HAT	Missing
EOG091G0HBC	Missing
EOG091G0HC5	Duplicated	tig00002925	114427	119995	267.2	236
EOG091G0HC5	Duplicated	tig00011421	6686	15787	266.7	236
EOG091G0HDF	Missing
EOG091G0HJH	Complete	tig00001199	651466	656034	334.4	231
EOG091G0HML	Complete	tig00084214	297791	306327	292.1	306
EOG091G0HMT	Missing
EOG091G0HOK	Complete	tig00377744	10651	37062	247.4	257
EOG091G0HP9	Missing
EOG091G0HQ3	Complete	tig00083868	383230	404645	178.3	207
EOG091G0HS4	Complete	tig00004252	79246	84752	151.2	157
EOG091G0HS8	Complete	tig00005784	130134	135649	299.5	214
EOG091G0HSB	Complete	tig00010138	23325	27724	332.3	211
EOG091G0HT4	Fragmented	tig00023375	30711	35874	153.5	162
EOG091G0HTU	Duplicated	tig00048691	17201	23888	306.2	180
EOG091G0HTU	Duplicated	tig00381647	981	22995	335.1	190
EOG091G0HXI	Complete	tig00083968	197346	210186	392.9	393
EOG091G0HXJ	Complete	tig00000577	599982	606237	274.3	235
EOG091G0HYF	Complete	tig00058004	14475	20745	370.4	201
EOG091G0HZK	Complete	tig00047217	16916	44589	328.9	248
EOG091G0I1O	Missing
EOG091G0I2X	Missing
EOG091G0I2Z	Complete	tig00033934	18358	41375	137.3	226
EOG091G0I5H	Complete	tig00085849	21340	26479	261.8	253
EOG091G0I7M	Complete	tig00026306	3736	6282	242.2	306
EOG091G0I85	Complete	tig00052482	5057	10205	292.2	350
EOG091G0I8J	Complete	tig00001585	343612	352593	292.3	267
EOG091G0ID9	Complete	tig00033782	13476	20122	397.7	282
EOG091G0IDE	Complete	tig00084105	42381	53323	382.3	314
EOG091G0IDG	Complete	tig00029149	4913	16135	453.1	238
EOG091G0IDP	Complete	tig00052974	2392	17425	306.4	183
EOG091G0IDS	Complete	tig00014313	18476	30370	205.5	218
EOG091G0IF3	Missing
EOG091G0IGG	Complete	tig00024512	27782	38776	379.5	211
EOG091G0IHL	Complete	tig00048577	5846	27775	84.5	95
EOG091G0II3	Missing
EOG091G0ILG	Complete	tig00045004	12692	18375	260.8	177
EOG091G0ILS	Complete	tig00002244	180293	195084	347.6	258
EOG091G0IMB	Complete	tig00001086	350175	375069	129.3	129
EOG091G0IMD	Complete	tig00004212	19519	43774	308.8	195
EOG091G0IMI	Complete	tig00001964	394745	417231	290.5	259
EOG091G0IQ7	Complete	tig00054793	3624	12225	334.6	202
EOG091G0IQD	Complete	tig00004335	76512	83614	364.0	265
EOG091G0IRO	Complete	tig00083650	113633	139040	231.3	170
EOG091G0IS6	Complete	tig00042085	26	10239	310.0	271
EOG091G0ITS	Complete	tig00002510	249099	253882	402.4	257
EOG091G0IUT	Complete	tig00000952	40171	46218	214.7	111
EOG091G0IVB	Complete	tig00378206	31602	41925	296.7	211
EOG091G0IWR	Missing
EOG091G0IX8	Complete	tig00006779	256	14957	254.4	193
EOG091G0IXA	Complete	tig00001760	115534	120850	271.1	227
EOG091G0IXT	Duplicated	tig00034704	1	4745	284.2	182
EOG091G0IXT	Duplicated	tig00047350	19482	24810	285.9	183
EOG091G0IXY	Missing
EOG091G0IYB	Complete	tig00376722	2845	34994	712.8	633
EOG091G0IZD	Missing
EOG091G0IZX	Complete	tig00084919	48314	52148	412.0	199
EOG091G0J09	Duplicated	tig00019394	10038	16675	289.9	207
EOG091G0J09	Duplicated	tig00043945	7365	29460	268.6	206
EOG091G0J14	Complete	tig00000563	775422	793786	288.8	171
EOG091G0J2W	Complete	tig00083877	514629	522549	174.2	175
EOG091G0J56	Complete	tig00049098	6990	22855	264.5	352
EOG091G0J61	Complete	tig00002002	94400	100425	147.1	116
EOG091G0J69	Fragmented	tig00046181	1141	14875	192.7	134
EOG091G0J7A	Complete	tig00001585	506886	543630	344.0	324
EOG091G0J98	Complete	tig00001357	523442	541255	358.5	265
EOG091G0JBM	Complete	tig00003672	68961	73540	191.9	161
EOG091G0JBZ	Complete	tig00020013	43619	61317	170.0	162
EOG091G0JC7	Missing
EOG091G0JEC	Complete	tig00084847	104748	105851	210.3	128
EOG091G0JGU	Complete	tig00016876	3638	11745	185.4	166
EOG091G0JHN	Missing
EOG091G0JHQ	Complete	tig00083548	587713	588819	353.2	203
EOG091G0JI0	Missing
EOG091G0JI1	Complete	tig00000590	606022	618479	254.4	127
EOG091G0JIA	Missing
EOG091G0JMY	Complete	tig00381503	2899	8295	198.1	188
EOG091G0JTG	Complete	tig00000208	499784	507294	164.3	173
EOG091G0JTR	Missing
EOG091G0JU7	Missing
EOG091G0JUY	Missing
EOG091G0JWC	Complete	tig00048102	4946	11367	215.4	167
EOG091G0JWK	Complete	tig00026125	2952	12955	78.3	110
EOG091G0JYQ	Complete	tig00006516	4167	45408	235.5	141
EOG091G0JZV	Complete	tig00375692	23832	43506	151.4	196
EOG091G0K0D	Complete	tig00000858	505025	514451	178.1	139
EOG091G0K0H	Missing
EOG091G0K1G	Duplicated	tig00003196	42022	58635	391.7	234
EOG091G0K1G	Duplicated	tig00014355	29760	35333	450.8	234
EOG091G0K1H	Missing
EOG091G0K1Z	Complete	tig00011918	3162	27035	193.7	232
EOG091G0K2R	Complete	tig00043946	1263	7145	245.2	184
EOG091G0K6O	Complete	tig00008517	10176	15402	171.2	149
EOG091G0K82	Complete	tig00000538	84002	85325	364.2	239
EOG091G0K92	Missing
EOG091G0K95	Duplicated	tig00036047	1	3905	92.2	242
EOG091G0K95	Duplicated	tig00087543	29674	51028	102.3	286
EOG091G0K98	Missing
EOG091G0K9M	Complete	tig00084409	310139	327913	278.8	180
EOG091G0KC3	Complete	tig00004881	158573	170291	211.2	262
EOG091G0KEQ	Duplicated	tig00071320	3088	12180	266.1	199
EOG091G0KEQ	Duplicated	tig00084235	11996	39001	237.5	181
EOG091G0KGO	Complete	tig00004433	171931	188721	289.8	184
EOG091G0KGX	Complete	tig00084190	151929	157985	184.0	186
EOG091G0KHF	Duplicated	tig00012276	26017	30589	330.9	237
EOG091G0KHF	Duplicated	tig00378652	15601	28613	289.4	205
EOG091G0KJA	Missing
EOG091G0KM6	Complete	tig00000775	93957	107673	211.9	157
EOG091G0KNT	Complete	tig00083587	59597	65068	197.4	166
EOG091G0KPB	Missing
EOG091G0KR3	Complete	tig00001871	126564	142555	267.5	150
EOG091G0KRB	Complete	tig00083752	36239	48826	237.0	150
EOG091G0KRZ	Missing
EOG091G0KS8	Complete	tig00083871	192498	202756	266.9	192
EOG091G0KSQ	Missing
EOG091G0KSX	Complete	tig00018750	2875	42861	180.7	136
EOG091G0KUR	Duplicated	tig00083770	100924	122507	247.1	202
EOG091G0KUR	Duplicated	tig00085952	18195	31856	247.4	202
EOG091G0KVW	Complete	tig00014920	65418	70237	235.5	171
EOG091G0L2T	Missing
EOG091G0L3L	Duplicated	tig00034035	7833	31042	180.4	134
EOG091G0L3L	Duplicated	tig00375580	55953	65111	202.0	150
EOG091G0L4M	Complete	tig00000950	153719	161583	195.6	168
EOG091G0L4Z	Complete	tig00014592	43810	52607	127.5	204
EOG091G0L5D	Complete	tig00076843	1	4875	255.9	159
EOG091G0L5H	Complete	tig00013799	23625	34440	138.9	127
EOG091G0L5I	Complete	tig00374960	68709	70612	293.1	161
EOG091G0L5X	Missing
EOG091G0L5Z	Complete	tig00012628	3530	16345	336.1	183
EOG091G0L66	Complete	tig00000851	568637	592051	246.7	165
EOG091G0L84	Complete	tig00084847	108500	118573	319.4	219
EOG091G0LAR	Complete	tig00036401	35076	40410	255.6	160
EOG091G0LB8	Complete	tig00003891	64769	76446	176.4	154
EOG091G0LBN	Missing
EOG091G0LCK	Complete	tig00010277	64761	69623	75.4	65
EOG091G0LCT	Complete	tig00012448	74074	80916	298.4	196
EOG091G0LFF	Complete	tig00000858	141387	147793	294.0	177
EOG091G0LIN	Complete	tig00377363	6542	17065	362.5	207
EOG091G0LKE	Complete	tig00376737	28634	37216	200.1	173
EOG091G0LMQ	Complete	tig00062624	146	14843	182.4	162
EOG091G0LMX	Complete	tig00007917	23088	30684	202.4	177
EOG091G0LMY	Complete	tig00001629	266687	279536	206.5	202
EOG091G0LO1	Complete	tig00007156	34840	37925	229.3	154
EOG091G0LP5	Complete	tig00084053	51846	73890	160.3	137
EOG091G0LPW	Duplicated	tig00018148	44988	51755	162.9	160
EOG091G0LPW	Duplicated	tig00022882	21808	43381	163.4	160
EOG091G0LRI	Complete	tig00005456	55927	62460	248.6	174
EOG091G0LS0	Complete	tig00062136	2459	13825	230.2	152
EOG091G0LT0	Complete	tig00083585	650486	669105	226.0	174
EOG091G0LT1	Duplicated	tig00016600	17066	23321	165.7	104
EOG091G0LT1	Duplicated	tig00026386	4796	7757	165.4	104
EOG091G0LT7	Missing
EOG091G0LTE	Missing
EOG091G0LVQ	Complete	tig00001588	101047	107431	206.3	161
EOG091G0LZ0	Complete	tig00037790	27096	31709	191.0	170
EOG091G0M04	Complete	tig00000339	1387079	1389794	231.6	169
EOG091G0M09	Missing
EOG091G0M0J	Complete	tig00079666	1217	8115	222.8	244
EOG091G0M0S	Missing
EOG091G0M0T	Complete	tig00083757	218774	222480	302.7	160
EOG091G0M12	Missing
EOG091G0M22	Complete	tig00084895	167538	171671	227.7	184
EOG091G0M24	Complete	tig00083837	311242	313705	164.5	125
EOG091G0M3C	Complete	tig00377166	54221	60148	217.1	173
EOG091G0M4K	Fragmented	tig00086461	25624	39704	103.6	72
EOG091G0M4Q	Missing
EOG091G0M8S	Complete	tig00027680	33136	37642	185.5	176
EOG091G0MB2	Duplicated	tig00039901	16832	27356	256.2	137
EOG091G0MB2	Duplicated	tig00045345	10651	22235	256.2	137
EOG091G0MBG	Complete	tig00377266	33621	37653	287.3	227
EOG091G0MBX	Missing
EOG091G0MCM	Complete	tig00001216	41018	46258	137.6	105
EOG091G0MCZ	Complete	tig00003477	50315	79179	125.8	173
EOG091G0MDD	Duplicated	tig00008429	37146	65414	251.7	189
EOG091G0MDD	Duplicated	tig00019061	53258	74143	295.4	190
EOG091G0MDG	Complete	tig00007142	17646	21783	209.1	138
EOG091G0MDT	Complete	tig00084637	5896	16199	244.1	173
EOG091G0MF6	Complete	tig00087230	35000	53387	271.7	136
EOG091G0MG7	Complete	tig00007608	64284	73984	83.5	87
EOG091G0MHM	Missing
EOG091G0MI7	Missing
EOG091G0MJA	Complete	tig00083877	503060	523976	267.2	167
EOG091G0MKY	Complete	tig00013016	18466	27610	308.8	168
EOG091G0MLD	Complete	tig00381454	44680	58339	108.6	164
EOG091G0MLX	Complete	tig00083845	664299	691680	175.5	150
EOG091G0MMY	Complete	tig00085367	21991	27902	149.8	160
EOG091G0MP6	Complete	tig00016123	44539	48265	265.0	141
EOG091G0MRS	Missing
EOG091G0MS7	Complete	tig00043334	8531	21648	164.3	175
EOG091G0MSB	Duplicated	tig00004896	230352	251890	63.0	201
EOG091G0MSB	Duplicated	tig00033833	10614	21955	59.8	145
EOG091G0MSB	Duplicated	tig00033833	30696	34776	63.4	144
EOG091G0MSR	Complete	tig00083627	318528	323798	153.4	116
EOG091G0MUD	Complete	tig00375089	197010	215931	177.0	174
EOG091G0MVL	Missing
EOG091G0MVR	Missing
EOG091G0MY0	Complete	tig00021134	610	7545	272.0	189
EOG091G0MY8	Complete	tig00022856	35672	43344	173.3	170
EOG091G0MZC	Complete	tig00036169	32920	37927	189.0	146
EOG091G0N0A	Duplicated	tig00006406	91611	96458	188.2	119
EOG091G0N0A	Duplicated	tig00032372	36761	50779	191.5	138
EOG091G0N0R	Complete	tig00379155	13576	20451	264.0	177
EOG091G0N0U	Complete	tig00014841	42941	51242	278.0	273
EOG091G0N2F	Missing
EOG091G0N9D	Complete	tig00001885	165878	179997	256.0	170
EOG091G0N9Z	Complete	tig00019839	8106	16490	193.1	144
EOG091G0NH9	Duplicated	tig00015379	22026	25163	310.6	168
EOG091G0NH9	Duplicated	tig00088460	7836	12265	310.6	168
EOG091G0NIU	Complete	tig00002464	334614	336276	177.2	102
EOG091G0NIY	Complete	tig00000339	1157220	1159822	280.8	156
EOG091G0NK3	Complete	tig00001290	476361	481090	305.5	160
EOG091G0NKD	Missing
EOG091G0NM1	Complete	tig00379021	947	4529	121.6	123
EOG091G0NMJ	Complete	tig00049252	20500	23653	280.7	174
EOG091G0NNO	Missing
EOG091G0NOA	Complete	tig00000428	930763	954021	180.4	228
EOG091G0NP6	Complete	tig00044168	993	8395	147.2	136
EOG091G0NP7	Complete	tig00005173	32325	37675	141.6	128
EOG091G0NQW	Complete	tig00006744	4006	13810	670.9	392
EOG091G0NRN	Duplicated	tig00014945	13476	18362	231.6	173
EOG091G0NRN	Duplicated	tig00375529	99223	116469	229.5	170
EOG091G0NTO	Missing
EOG091G0NTZ	Complete	tig00001195	146261	163038	177.9	183
EOG091G0NVA	Complete	tig00006782	556	18191	255.9	155
EOG091G0O40	Duplicated	tig00037585	34842	35823	162.9	132
EOG091G0O40	Duplicated	tig00376966	34852	35887	163.3	132
EOG091G0O4W	Missing
EOG091G0O5A	Complete	tig00005456	53375	54683	114.4	161
EOG091G0O6E	Complete	tig00004877	161361	188255	301.8	200
EOG091G0O7O	Missing
EOG091G0O97	Missing
EOG091G0O9D	Complete	tig00053979	1	4245	146.7	114
EOG091G0OFC	Complete	tig00005090	38929	47610	146.7	161
EOG091G0OHF	Complete	tig00037536	3616	15995	1091.5	630
EOG091G0OI8	Missing
EOG091G0OM4	Complete	tig00006066	3183	11770	154.3	123
EOG091G0ONT	Complete	tig00083737	75039	84824	295.6	205
EOG091G0OPI	Duplicated	tig00017401	73762	83031	166.6	181
EOG091G0OPI	Duplicated	tig00027553	22606	32318	159.3	151
EOG091G0OTI	Complete	tig00380923	1870	12725	162.2	141
EOG091G0OUM	Duplicated	tig00010331	7435	21085	234.2	139
EOG091G0OUM	Duplicated	tig00020404	4907	10055	215.8	139
EOG091G0OWC	Complete	tig00001396	52266	54060	204.8	167
EOG091G0OWI	Complete	tig00083860	26933	53273	187.7	130
EOG091G0OY0	Duplicated	tig00015488	31860	37352	171.3	148
EOG091G0OY0	Duplicated	tig00024132	33437	34816	171.5	148
EOG091G0P4K	Complete	tig00003979	141663	176022	451.7	340
EOG091G0P5H	Complete	tig00024330	23042	28595	192.6	146
EOG091G0P5N	Complete	tig00018150	31573	52603	174.2	126
EOG091G0P9B	Complete	tig00083472	1120786	1123018	145.5	130
EOG091G0PAG	Fragmented	tig00045283	11006	28507	75.9	63
EOG091G0PD3	Missing
EOG091G0PEI	Complete	tig00008696	16874	45396	219.6	126
EOG091G0PGM	Complete	tig00023171	371	8630	148.9	119
EOG091G0PHL	Duplicated	tig00036363	35923	38841	256.6	152
EOG091G0PHL	Duplicated	tig00085691	58060	77351	255.9	152
EOG091G0PIU	Complete	tig00040883	6782	26875	205.5	157
EOG091G0PL0	Complete	tig00008925	122280	130731	294.5	269
EOG091G0PNO	Complete	tig00022435	45945	53037	215.3	148
EOG091G0PNP	Complete	tig00014020	36034	68278	232.4	178
EOG091G0PUZ	Complete	tig00044456	657	22849	230.8	152
EOG091G0PVT	Missing
EOG091G0PXB	Complete	tig00013674	24079	27001	291.3	185
EOG091G0Q02	Complete	tig00017144	41230	52522	220.4	172
EOG091G0Q05	Complete	tig00006953	25138	27991	110.5	177
EOG091G0Q1X	Complete	tig00063878	4119	16065	168.6	97
EOG091G0Q27	Complete	tig00014484	233	4799	148.4	137
EOG091G0Q58	Complete	tig00003200	18004	28255	254.8	178
EOG091G0Q7M	Duplicated	tig00063988	7976	12164	170.5	145
EOG091G0Q7M	Duplicated	tig00086587	26906	31767	169.3	145
EOG091G0QBN	Missing
EOG091G0QCX	Missing
EOG091G0QE1	Complete	tig00068051	1516	13185	82.0	101
EOG091G0QEQ	Complete	tig00008201	73811	79700	210.7	189
EOG091G0QGZ	Complete	tig00019763	38713	58246	162.2	119
EOG091G0QIP	Complete	tig00374979	595889	597547	175.5	135
EOG091G0QJA	Missing
EOG091G0QKK	Complete	tig00041708	8763	29297	186.4	150
EOG091G0QNR	Missing
EOG091G0QNW	Complete	tig00004433	168396	170586	95.4	94
EOG091G0QPG	Duplicated	tig00027450	11979	26545	259.9	145
EOG091G0QPG	Duplicated	tig00042746	22546	28151	297.2	154
EOG091G0QRW	Duplicated	tig00026004	42977	48132	246.5	129
EOG091G0QRW	Duplicated	tig00047774	10026	14411	251.2	131
EOG091G0QS4	Complete	tig00016784	19894	24483	227.1	137
EOG091G0QS6	Duplicated	tig00012482	10586	12884	99.3	91
EOG091G0QS6	Duplicated	tig00030341	7780	12805	98.6	91
EOG091G0QUH	Complete	tig00003012	17975	35395	185.9	158
EOG091G0QW9	Missing
EOG091G0QZ2	Complete	tig00009937	79302	90916	146.8	100
EOG091G0R04	Complete	tig00024466	10363	12915	269.7	165
EOG091G0R0A	Complete	tig00002369	82184	101142	176.7	158
EOG091G0R21	Duplicated	tig00006285	20441	26987	179.7	142
EOG091G0R21	Duplicated	tig00085206	73975	77404	179.0	142
EOG091G0R3S	Missing
EOG091G0R6Z	Complete	tig00377999	32036	35770	278.3	172
EOG091G0R9X	Missing
EOG091G0RA2	Complete	tig00375617	22352	46637	204.1	117
EOG091G0RCI	Missing
EOG091G0RHX	Missing
EOG091G0RI9	Fragmented	tig00037572	30831	38821	122.1	95
EOG091G0RKU	Duplicated	tig00021214	39332	42537	130.6	115
EOG091G0RKU	Duplicated	tig00030460	14346	19040	131.0	115
EOG091G0RM8	Complete	tig00019319	8646	10815	158.6	123
EOG091G0RPE	Missing
EOG091G0RR3	Complete	tig00061942	68	14967	217.4	164
EOG091G0RRA	Complete	tig00000295	361938	373267	129.0	147
EOG091G0RRE	Missing
EOG091G0RRN	Complete	tig00005560	10035	14255	183.9	130
EOG091G0RRT	Fragmented	tig00050491	26231	28619	64.1	36
EOG091G0RT1	Complete	tig00001326	71778	74549	345.1	200
EOG091G0RTI	Complete	tig00005744	3669	4965	207.0	155
EOG091G0RTZ	Duplicated	tig00021214	23230	32713	181.7	84
EOG091G0RTZ	Duplicated	tig00030460	1311	5753	181.8	84
EOG091G0RVD	Complete	tig00003221	96806	99672	189.8	124
EOG091G0RWI	Missing
EOG091G0RWW	Missing
EOG091G0S0I	Complete	tig00009730	22911	30797	161.0	154
EOG091G0S2R	Missing
EOG091G0S5L	Complete	tig00004457	115790	131665	617.8	434
EOG091G0S8Y	Complete	tig00012614	24166	30367	180.6	124
EOG091G0SAU	Missing
EOG091G0SB2	Complete	tig00084127	243424	258221	209.6	139
EOG091G0SBR	Complete	tig00008581	107900	119524	156.0	143
EOG091G0SCV	Missing
EOG091G0SGH	Duplicated	tig00023107	31397	40323	197.0	129
EOG091G0SGH	Duplicated	tig00086413	27901	30921	189.7	129
EOG091G0SGT	Complete	tig00012394	42147	50402	109.5	98
EOG091G0SM9	Duplicated	tig00020533	38510	40383	149.5	135
EOG091G0SM9	Duplicated	tig00033671	17493	20725	152.2	128
EOG091G0SNM	Missing
EOG091G0SOZ	Complete	tig00000874	155697	190477	662.3	502
EOG091G0SQV	Complete	tig00084681	78594	80593	167.6	114
EOG091G0SRJ	Complete	tig00035544	2126	8797	187.4	138
EOG091G0SRZ	Complete	tig00017572	53288	64620	228.8	128
EOG091G0SU6	Complete	tig00050098	9806	11347	275.3	256
EOG091G0SV1	Complete	tig00055153	2153	13295	211.4	126
EOG091G0T3D	Missing
EOG091G0T3X	Missing
EOG091G0T5O	Missing
EOG091G0T79	Complete	tig00083975	69540	89684	135.9	145
EOG091G0TA6	Complete	tig00001945	137786	140649	230.7	179
EOG091G0TAC	Missing
EOG091G0TAU	Complete	tig00043509	1	10185	136.9	227
EOG091G0TCJ	Duplicated	tig00018671	72748	81861	196.4	142
EOG091G0TCJ	Duplicated	tig00375449	62386	76192	190.0	132
EOG091G0TKH	Complete	tig00023949	25137	45114	136.5	103
EOG091G0TM2	Fragmented	tig00043672	558	27135	79.0	53
EOG091G0TN4	Complete	tig00032038	38399	41902	110.2	88
EOG091G0TNU	Complete	tig00059164	11884	14245	182.2	103
EOG091G0TQF	Complete	tig00003127	138386	142767	214.9	125
EOG091G0TRW	Duplicated	tig00011443	25046	29118	167.4	102
EOG091G0TRW	Duplicated	tig00019753	24040	29222	165.9	116
EOG091G0TSE	Complete	tig00084938	39760	50487	180.3	108
EOG091G0TVG	Missing
EOG091G0TWR	Duplicated	tig00061394	1950	12445	167.1	83
EOG091G0TWR	Duplicated	tig00376775	66450	74318	165.4	83
EOG091G0TWR	Duplicated	tig00376776	2006	11593	166.0	83
EOG091G0TZ2	Complete	tig00000538	183378	188091	119.6	112
EOG091G0TZU	Missing
EOG091G0TZX	Missing
EOG091G0U2U	Complete	tig00005925	133891	136724	178.9	137
EOG091G0U3W	Complete	tig00027555	55302	60953	161.9	165
EOG091G0U4B	Complete	tig00086413	48554	66217	196.0	169
EOG091G0U75	Complete	tig00018675	1526	9384	252.5	161
EOG091G0UB5	Duplicated	tig00024628	39354	47957	195.4	111
EOG091G0UB5	Duplicated	tig00084921	50118	60537	195.4	111
EOG091G0UE6	Missing
EOG091G0UKA	Complete	tig00083866	306572	312308	211.3	122
EOG091G0UKP	Complete	tig00083904	58377	63836	196.8	128
EOG091G0ULR	Complete	tig00008803	45589	71582	169.0	148
EOG091G0UOM	Missing
EOG091G0UQ0	Complete	tig00001597	145753	166070	87.3	90
EOG091G0UQZ	Complete	tig00043655	34648	38993	202.9	124
EOG091G0UTL	Missing
EOG091G0UUT	Missing
EOG091G0UXY	Missing
EOG091G0UYL	Missing
EOG091G0UZ0	Complete	tig00000538	101862	111416	93.4	87
EOG091G0V3C	Complete	tig00022058	19511	34395	146.2	114
EOG091G0VGJ	Complete	tig00032086	17903	21975	182.5	97
EOG091G0VIF	Duplicated	tig00007879	63752	77692	182.4	128
EOG091G0VIF	Duplicated	tig00026308	21852	27688	182.2	128
EOG091G0VMU	Complete	tig00003200	122910	128497	260.4	199
EOG091G0VNB	Duplicated	tig00004632	98433	102274	195.2	95
EOG091G0VNB	Duplicated	tig00043846	10896	12000	195.2	95
EOG091G0VQK	Missing
EOG091G0VSN	Complete	tig00005601	18946	25167	148.4	109
EOG091G0VSZ	Complete	tig00034350	2516	10824	151.7	93
EOG091G0VTN	Complete	tig00005209	23645	29821	143.2	114
EOG091G0VVZ	Missing
