EOG091G0YUO	Missing
EOG091G0YVI	Missing
EOG091G0YY3	Missing
EOG091G0YYA	Missing
EOG091G0YZ0	Missing
EOG091G0Z43	Missing
EOG091G0Z4E	Missing
EOG091G0Z6N	Missing
EOG091G0Z6Z	Complete	tig00005261	36258	51157	73.6	83
EOG091G0Z7J	Missing
EOG091G0ZDR	Missing
EOG091G0ZEJ	Missing
EOG091G0ZLI	Complete	tig00010129	116564	122411	129.3	75
EOG091G0ZLQ	Missing
EOG091G0ZNH	Missing
EOG091G0ZRG	Missing
EOG091G0ZTA	Missing
EOG091G0ZUA	Missing
EOG091G0ZWE	Fragmented	tig00006870	80320	94398	133.9	82
EOG091G105E	Missing
EOG091G107U	Complete	tig00002967	39645	46617	84.4	76
EOG091G1081	Missing
EOG091G10CG	Missing
EOG091G10FG	Missing
EOG091G10IX	Missing
EOG091G10MO	Missing
EOG091G10O5	Missing
EOG091G10SA	Missing
EOG091G10SJ	Missing
EOG091G112U	Missing
EOG091G113O	Missing
EOG091G1144	Fragmented	tig00008324	68106	80830	63.0	56
EOG091G114S	Missing
EOG091G115J	Missing
EOG091G116R	Complete	tig00008237	1	23393	82.5	58
EOG091G11CG	Missing
EOG091G11CO	Missing
EOG091G11IM	Missing
EOG091G11O6	Complete	tig00048771	256875	270659	125.2	90
EOG091G11OU	Missing
EOG091G11PB	Missing
EOG091G11QL	Missing
EOG091G126L	Missing
EOG091G126R	Missing
EOG091G1285	Missing
EOG091G12A5	Missing
EOG091G1311	Missing
EOG091G132G	Missing
EOG091G134K	Complete	tig00003637	70895	86114	122.0	95
EOG091G13IJ	Fragmented	tig00004949	107302	118464	97.0	71
EOG091G13NA	Missing
EOG091G13P1	Missing
EOG091G13XF	Missing
EOG091G141O	Missing
EOG091G1422	Missing
EOG091G1467	Missing
EOG091G146E	Missing
EOG091G14DH	Missing
EOG091G1549	Missing
EOG091G15HS	Missing
EOG091G15HV	Complete	tig00005898	55699	70491	77.0	82
EOG091G15KV	Missing
EOG091G15N9	Missing
EOG091G15XS	Missing
EOG091G15XZ	Missing
EOG091G167Y	Missing
EOG091G16EY	Missing
EOG091G1757	Missing
EOG091G17I3	Missing
EOG091G17J4	Missing
EOG091G17K3	Missing
EOG091G1817	Missing
EOG091G184V	Missing
EOG091G18B1	Missing
EOG091G18BK	Missing
EOG091G18YA	Missing
EOG091G18Z5	Missing
EOG091G197A	Complete	tig00048829	222477	240881	154.9	99
EOG091G19WY	Missing
EOG091G19Y2	Missing
EOG091G1A1V	Complete	tig00013431	11572	29146	64.4	56
EOG091G1A3H	Missing
EOG091G1AP6	Missing
EOG091G1BQN	Missing
EOG091G1CLN	Missing
